,0,1
0,1.120477762881567,-5.395011699119586
1,-1.4237597529611403,4.191202122615043
2,8.935854502060392,6.448619440682091
3,-1.3807412029491632,-9.235583616806517
4,-3.6401496503447426,7.635993396780908
5,-0.8182047106616013,6.397499634842996
6,2.961743162163107,-6.951170101143143
7,2.8886157530403267,-7.706676968303877
8,-2.8229840229879417,-2.056010885966416
9,-2.6031291193168697,-9.557466504938759
10,3.7349432240429636,4.538677507245922
11,-0.6680211478214028,6.5253314945654335
12,-8.131256351129958,4.469155971968221
13,-3.951245494670972,8.879885933440265
14,2.0481609331367228,0.779509837859369
15,1.9953428207868769,7.236368626758262
16,0.965997491276961,6.548506102313619
17,-0.7352809968143815,5.511894616993684
18,1.5315713008653051,0.09264379551499541
19,5.865028249577113,8.925881782345003
20,-2.256263514372928,0.47260518271560525
21,0.012705196183752931,4.069377561325383
22,9.087690935060285,5.4208846602719944
23,2.1397869108784446,0.43173937364554466
24,-5.579847870360899,6.092231991931492
25,-4.483825938391739,-1.8951698650900197
26,-5.092492149258377,9.422653175720509
27,2.3596384278858915,-8.394576169530165
28,8.824074240215973,6.47899450855945
29,-8.417205522616598,5.838742105141005
30,7.388904285396439,5.2916827801145665
31,3.452089419587837,0.8738965899872415
32,-2.110158524973855,-10.756235706145313
33,2.236881951705701,10.096286408576564
34,-3.441581524299311,-1.2738240433169423
35,9.916489851618932,7.283254967209759
36,-3.551384866748241,9.127988773925674
37,3.4199764140771087,6.623095213209014
38,1.5700262211525668,6.7095809381727545
39,-3.3971181923218827,-7.840647397298554
40,3.290039080690601,-7.9259729662928775
41,2.34311439044349,6.158942161649156
42,-2.9478561413415023,-1.6411261189416613
43,3.2501875966406977,3.717108655102146
44,3.2152920690868276,3.577387157110417
45,-2.9318601773005515,-6.24504509219966
46,-8.3909578755811,6.698822173973944
47,1.7590408351707436,5.54848399294925
48,-4.08760881920207,10.483472404254506
49,-9.541098652045472,6.482229640786116
50,-3.8828332788372086,8.798879337550638
51,-1.7303617123892174,-0.8149228987327662
52,0.750732397229203,4.7756839929194905
53,1.708465724311614,7.735843446310523
54,8.34601280983739,7.751260104458497
55,2.97080968150383,0.8977881377521212
56,-2.456957740224548,-0.49103471726481684
57,8.63215356664388,7.002433173385706
58,0.1956678009635745,3.868529400153302
59,3.029593959180047,1.062263752579068
60,4.652196469162686,2.9184461762544385
61,2.3644455588799005,-7.365580483263318
62,2.4874711138428474,-7.089898188555435
63,-8.564782847421077,6.6643667458408
64,5.823292398211496,7.685431025968383
65,3.1854859472733663,0.28195785477558055
66,8.690450147154673,8.329804158251076
67,8.569210721033391,5.7123978996652225
68,2.1717164346845688,-5.936556228412084
69,1.4987042867781222,6.317252647328997
70,3.9762220161918425,3.780094268893678
71,-5.870316059741394,8.538180736936518
72,-1.7542947810282683,-1.4161477918222611
73,3.4914555133291665,8.022670990903368
74,-5.489645052994052,7.0256556066548885
75,3.1714763967799025,6.917120761834055
76,-9.234857669372985,7.105377392464251
77,-1.332805397447232,-7.936481585396806
78,1.2528425372695413,6.604101916800944
79,7.310035356138309,5.196198642042967
80,0.34267536844961155,6.653889982411287
81,6.221355996368236,5.921657320890883
82,-3.503978354097546,8.540038105210986
83,3.45274812200025,11.017349477933646
84,1.1433360134529504,2.5442336906174234
85,-2.4215809222493867,-0.35688589105892987
86,-9.16584868409216,5.546523352927584
87,-1.1615752798563985,-6.067529784959116
88,-1.6217466856512666,-8.285245577803268
89,1.0947527283650662,-6.273200097723485
90,-2.156977477901321,-8.830149756398562
91,3.0883193660540873,6.599086408643318
92,-9.464679761672743,4.552088721278439
93,1.6301578355659894,-7.186092638168232
94,4.679820415131681,8.614039204677884
95,3.970188209217725,3.5673314685890114
96,-5.28584196907441,8.648698319589382
97,-9.839223251333177,6.819712527203931
98,-4.157494822945621,7.383950954417007
99,2.359562928754567,-7.700036766913879
100,-0.414107214371054,-6.583342846996791
101,-1.6175962059975344,-9.365774551788698
102,3.5340173798753995,4.506140242113452
103,-3.2054890822526665,-10.343753245608868
104,10.376827819268941,4.782587964153231
105,-4.33096555298479,9.804405261651345
106,-6.1585847263400035,9.143236085445327
107,0.029826203789269312,4.237673829086242
108,-2.5530447825371754,-1.8946533967823813
109,-5.69559589463397,8.162311822916287
110,-2.170125090219254,9.708110214447075
111,6.214707914578254,5.08464079279497
112,-0.7139100772457256,-10.08887483292921
113,-0.3773044203218102,4.618681925555943
